order_id,customer_id,product_id,order_date,quantity,price,region,status
O100439,C00636,P001,2023-11-09,1,19.19,South,PLACED
O100440,C01130,P003,2023-12-31,5,10.23,Central,PLACED
O100441,C01694,P005,2023-09-22,3,49.9,East,PLACED
O100442,C01683,P004,2023-10-14,1,15.62,North,PLACED
O100443,C00657,P004,2023-11-23,1,13.07,East,RETURNED
O100444,C00120,P004,2023-09-26,5,14.84,East,SHIPPED
O100445,C00831,P005,2023-07-05,3,52.28,Central,SHIPPED
O100446,C01811,P004,2023-05-11,1,14.89,West,PLACED
O100447,C01082,P001,2023-10-18,1,20.44,Central,PLACED
O100448,C01975,P001,2023-10-04,1,20.39,West,PLACED
O100449,C01370,P003,2023-11-16,1,10.04,Central,CANCELLED
O100450,C00741,P003,2023-12-17,1,9.99,North,PLACED
O100451,C00117,P001,2023-06-29,2,18.9,South,CANCELLED
O100452,C01854,P005,2023-10-17,1,52.03,Central,PLACED
O100453,C02839,P001,2023-06-12,1,20.65,East,RETURNED
O100454,C01151,P005,2023-09-28,3,51.82,North,PLACED
O100455,C01932,P002,2023-04-06,1,28.95,West,PLACED
O100456,C01013,P005,2023-09-19,1,52.12,West,PLACED
O100457,C01665,P003,2023-12-31,1,9.23,South,PLACED
O100458,C01082,P005,2023-12-19,1,48.44,West,PLACED
O100459,C00634,P004,2023-10-15,5,16.12,North,PLACED
O100460,C00513,P004,2023-03-24,1,15.64,East,SHIPPED
O100461,C02850,P004,2023-08-13,1,14.81,East,PLACED
O100462,C01120,P003,2023-08-11,1,9.94,North,SHIPPED
O100463,C01142,P002,2023-04-28,1,30.45,East,PLACED
O100464,C00560,P004,2023-07-11,5,13.46,West,PLACED
O100465,C00488,P003,2023-03-20,1,10.31,West,PLACED
O100466,C00897,P005,2023-03-19,1,50.41,North,PLACED
O100467,C01213,P004,2023-05-27,1,13.96,North,SHIPPED
O100468,C00704,P003,2023-04-17,1,9.32,East,PLACED
O100469,C01471,P003,2023-09-28,1,9.13,North,PLACED
O100470,C00581,P004,2023-09-01,1,15.02,Central,PLACED
O100471,C02838,P001,2023-03-14,1,19.61,Central,PLACED
O100472,C02909,P004,2023-12-23,1,13.49,West,SHIPPED
O100473,C02295,P001,2023-12-20,1,19.6,South,PLACED
O100474,C00154,P005,2023-01-26,1,46.86,East,PLACED
O100475,C01680,P005,2023-07-29,1,46.88,West,PLACED
O100476,C00997,P004,2023-04-02,5,15.04,North,PLACED
O100477,C02745,P002,2023-05-05,1,30.38,East,PLACED
O100478,C01244,P005,2023-03-14,1,46.3,South,PLACED
O100479,C01093,P003,2023-05-03,1,10.07,West,PLACED
O100480,C01009,P004,2023-11-05,1,15.56,North,RETURNED
O100481,C02142,P001,2023-07-03,2,21.82,Central,PLACED
O100482,C01774,P002,2023-07-06,1,30.98,South,PLACED
O100483,C00958,P003,2023-07-17,1,9.66,Central,SHIPPED
O100484,C00453,P001,2023-03-19,1,20.43,Central,PLACED
O100485,C01228,P004,2023-12-14,1,15.76,North,CANCELLED
O100486,C02960,P002,2023-07-05,1,31.64,North,CANCELLED
O100487,C02266,P004,2023-12-10,1,15.76,North,PLACED
O100488,C02522,P002,2023-09-10,3,30.79,West,PLACED
O100489,C02480,P003,2023-01-13,1,10.4,Central,PLACED
O100490,C02389,P003,2023-10-26,1,9.57,West,PLACED
O100491,C00551,P004,2023-03-17,1,14.67,West,PLACED
O100492,C01636,P002,2023-02-20,1,29.89,West,PLACED
O100493,C01313,P005,2023-10-02,1,53.73,South,PLACED
O100494,C01758,P004,2023-05-29,1,14.08,South,PLACED
O100495,C00357,P005,2023-08-07,2,51.71,Central,PLACED
O100496,C02071,P002,2023-05-02,1,28.68,North,PLACED
O100497,C01786,P003,2023-07-30,1,9.82,West,PLACED
O100498,C02570,P003,2023-10-07,1,9.8,Central,PLACED
O100499,C01782,P003,2023-01-26,1,9.93,North,PLACED
O100500,C02850,P003,2023-06-22,1,9.54,East,PLACED
O100501,C02810,P005,2023-06-05,1,55.2,Central,PLACED
O100502,C02490,P004,2023-08-26,1,15.47,South,PLACED
O100503,C01632,P004,2023-03-23,1,15.18,Central,SHIPPED
O100504,C02817,P004,2023-12-22,1,14.77,East,PLACED
O100505,C01016,P003,2023-09-30,1,10.48,Central,RETURNED
O100506,C01349,P005,2023-03-09,2,54.75,West,PLACED
O100507,C00516,P004,2023-02-13,1,14.77,East,SHIPPED
O100508,C02840,P002,2023-03-02,1,30.36,South,CANCELLED
O100509,C00336,P005,2023-05-03,1,49.75,West,PLACED
O100510,C01783,P002,2023-12-15,5,34.13,West,PLACED
O100511,C02306,P001,2023-07-15,2,19.72,East,PLACED
O100512,C00497,P004,2023-11-26,1,14.99,West,SHIPPED
O100513,C00896,P004,2023-11-19,1,14.99,South,PLACED
O100514,C02208,P004,2023-04-21,3,15.5,North,RETURNED
O100515,C00852,P002,2023-09-15,1,31.16,Central,PLACED
O100516,C01688,P005,2023-03-30,3,50.76,East,PLACED
O100517,C01932,P001,2023-07-17,1,21.4,West,PLACED
O100518,C02738,P001,2023-10-09,1,19.66,Central,PLACED
O100519,C02428,P004,2023-07-19,1,15.6,North,PLACED
O100520,C01569,P002,2023-04-09,1,28.79,West,PLACED
O100521,C00957,P002,2023-01-27,1,29.66,North,PLACED
O100522,C02739,P004,2023-03-30,1,15.61,East,PLACED
O100523,C01637,P003,2023-05-26,1,10.03,Central,PLACED
O100524,C01292,P004,2023-07-01,1,14.43,North,PLACED
O100525,C01441,P003,2023-09-14,1,11.1,Central,PLACED
O100526,C01192,P004,2023-07-08,1,14.78,East,PLACED
O100527,C01067,P004,2023-08-28,1,15.29,Central,SHIPPED
O100528,C00285,P001,2023-12-25,1,18.76,Central,PLACED
O100529,C02445,P001,2023-07-15,1,20.66,South,SHIPPED
O100530,C00012,P003,2023-10-24,1,10.66,South,PLACED
O100531,C01631,P001,2023-06-14,1,18.62,West,PLACED
O100532,C02547,P001,2023-11-03,1,19.4,North,RETURNED
O100533,C00754,P004,2023-09-28,2,15.65,South,SHIPPED
O100534,C02083,P003,2023-01-08,1,10.03,North,PLACED
O100535,C02775,P001,2023-02-07,1,20.1,East,PLACED
O100536,C02897,P001,2023-04-24,5,19.77,East,PLACED
O100537,C00090,P003,2023-12-05,1,10.71,East,PLACED
O100538,C00776,P004,2023-02-25,1,15.74,South,PLACED
O100539,C02653,P002,2023-12-25,1,28.37,Central,PLACED
O100540,C01626,P004,2023-05-18,1,15.08,Central,SHIPPED
O100541,C00418,P002,2023-04-12,1,30.38,South,PLACED
O100542,C00115,P002,2023-11-30,1,32.17,North,PLACED
O100543,C00617,P005,2023-06-26,1,49.03,West,SHIPPED
O100544,C00826,P005,2023-06-18,1,48.39,South,PLACED
O100545,C01650,P004,2023-12-05,1,14.26,Central,CANCELLED
O100546,C01517,P002,2023-10-13,1,29.77,South,RETURNED
O100547,C00413,P004,2023-09-18,1,14.86,East,SHIPPED
O100548,C00729,P004,2023-08-11,1,14.89,East,PLACED
O100549,C02809,P001,2023-07-18,3,20.93,West,PLACED
O100550,C00676,P003,2023-07-30,1,9.99,Central,PLACED
O100551,C01893,P002,2023-10-14,3,29.02,North,PLACED
O100552,C02505,P004,2023-06-29,1,12.67,East,PLACED
O100553,C02968,P005,2023-09-07,1,50.66,East,PLACED
O100554,C02240,P004,2023-08-19,1,14.06,East,PLACED
O100555,C02787,P004,2023-01-23,1,16.42,East,PLACED
O100556,C01123,P002,2023-02-17,1,32.07,West,PLACED
O100557,C01572,P004,2023-04-19,1,14.86,North,PLACED
O100558,C00978,P002,2023-10-23,1,28.92,West,PLACED
O100559,C01009,P005,2023-01-06,1,50.99,East,RETURNED
O100560,C02144,P005,2023-02-07,1,52.1,East,RETURNED
O100561,C01688,P003,2023-06-18,5,10.93,North,PLACED
O100562,C02711,P004,2023-12-22,1,13.2,East,PLACED
O100563,C00037,P001,2023-10-10,1,18.73,Central,CANCELLED
O100564,C01549,P001,2023-07-22,1,19.9,Central,SHIPPED
O100565,C02327,P004,2023-11-21,1,15.91,East,PLACED
O100566,C02265,P002,2023-11-09,1,31.3,Central,PLACED
O100567,C02915,P003,2023-09-30,1,9.84,South,PLACED
O100568,C00873,P002,2023-09-01,2,31.08,Central,PLACED
O100569,C01822,P003,2023-11-23,1,9.32,South,SHIPPED
O100570,C01297,P001,2023-02-16,1,18.89,North,PLACED
O100571,C02110,P003,2023-09-06,1,10.29,West,PLACED
O100572,C00596,P001,2023-03-20,1,18.64,Central,PLACED
O100573,C01904,P003,2023-04-20,1,10.4,South,SHIPPED
O100574,C00729,P001,2023-01-13,2,19.42,East,PLACED
O100575,C01366,P003,2023-12-31,5,9.7,West,SHIPPED
O100576,C00397,P002,2023-03-31,1,27.2,South,PLACED
O100577,C00699,P002,2023-12-08,1,29.75,Central,PLACED
O100578,C02225,P003,2023-12-14,2,9.41,Central,PLACED
O100579,C01636,P005,2023-10-07,1,50.13,East,CANCELLED
O100580,C00396,P002,2023-08-09,1,32.54,East,PLACED
O100581,C02493,P004,2023-03-14,1,14.17,East,RETURNED
O100582,C00076,P003,2023-08-22,1,10.33,North,PLACED
O100583,C00265,P004,2023-09-17,1,14.68,North,PLACED
O100584,C02503,P002,2023-04-23,1,29.95,South,PLACED
O100585,C01820,P004,2023-02-15,1,15.23,Central,PLACED
O100586,C00718,P003,2023-10-01,1,10.72,North,PLACED
O100587,C02783,P004,2023-02-12,1,15.18,North,PLACED
O100588,C00851,P003,2023-07-27,1,9.52,Central,PLACED
O100589,C01391,P001,2023-12-15,1,20.25,West,PLACED
O100590,C00144,P003,2023-04-13,1,10.34,East,PLACED
O100591,C00885,P005,2023-05-04,3,49.82,West,PLACED
O100592,C00396,P003,2023-01-10,1,10.17,North,PLACED
O100593,C02996,P002,2023-11-25,1,33.79,West,PLACED
O100594,C02939,P001,2023-07-06,3,21.13,Central,PLACED
O100595,C01493,P005,2023-01-31,2,52.55,East,PLACED
O100596,C01168,P005,2023-06-05,2,52.27,South,PLACED
O100597,C02617,P001,2023-03-01,1,19.17,West,PLACED
O100598,C01063,P003,2023-09-06,1,9.35,West,PLACED
O100599,C02157,P001,2023-09-27,1,18.45,South,PLACED
O100600,C01066,P001,2023-08-05,1,18.93,North,PLACED
O100601,C01210,P003,2023-01-02,1,9.74,West,PLACED
O100602,C02983,P001,2023-01-24,1,20.2,North,PLACED
O100603,C02446,P002,2023-07-25,1,29.66,Central,PLACED
O100604,C00634,P002,2023-11-16,1,32.31,West,RETURNED
O100605,C01157,P004,2023-07-18,1,15.82,East,RETURNED
O100606,C01239,P005,2023-12-22,1,52.45,West,PLACED
O100607,C00733,P005,2023-04-24,1,49.7,South,SHIPPED
O100608,C00235,P004,2023-10-07,1,15.45,North,PLACED
O100609,C02706,P004,2023-06-04,1,15.22,Central,SHIPPED
O100610,C00751,P004,2023-06-14,1,15.05,East,PLACED
O100611,C02636,P001,2023-08-10,1,19.86,East,CANCELLED
O100612,C00954,P002,2023-04-01,1,29.65,West,PLACED
O100613,C02540,P004,2023-06-16,3,14.73,South,PLACED
O100614,C02961,P003,2023-07-26,1,10.69,North,PLACED
O100615,C01543,P003,2023-10-09,1,10.37,Central,PLACED
O100616,C01198,P003,2023-03-06,1,9.37,North,SHIPPED
O100617,C01677,P004,2023-01-04,1,14.39,East,PLACED
O100618,C01192,P002,2023-06-06,3,28.44,North,PLACED
O100619,C02218,P004,2023-09-06,2,15.52,North,PLACED
O100620,C01417,P002,2023-09-14,1,31.83,Central,SHIPPED
O100621,C02994,P001,2023-08-23,1,21.52,North,PLACED
O100622,C02843,P003,2023-11-02,1,9.72,South,PLACED
O100623,C02682,P002,2023-03-15,1,28.61,Central,PLACED
O100624,C01218,P002,2023-07-06,1,30.42,North,SHIPPED
O100625,C01541,P005,2023-03-03,1,51.26,South,CANCELLED
O100626,C02077,P005,2023-12-03,1,48.61,South,PLACED
O100627,C01446,P002,2023-06-13,2,28.2,East,PLACED
O100628,C02387,P002,2023-02-25,2,30.52,Central,SHIPPED
O100629,C01520,P001,2023-04-21,1,21.26,East,PLACED
O100630,C01389,P002,2023-08-06,2,27.52,South,PLACED
O100631,C01857,P005,2023-08-28,2,49.96,East,PLACED
O100632,C01366,P002,2023-01-21,1,32.46,North,PLACED
O100633,C00500,P001,2023-05-21,1,19.88,South,PLACED
O100634,C01681,P001,2023-09-22,1,18.72,East,PLACED
O100635,C00511,P002,2023-05-19,1,28.47,Central,PLACED
O100636,C00217,P003,2023-03-11,1,9.83,North,PLACED
O100637,C01325,P002,2023-04-28,1,34.39,East,PLACED
O100638,C01156,P001,2023-07-17,1,19.64,South,RETURNED
O100639,C01828,P004,2023-07-24,1,14.49,Central,CANCELLED
O100640,C01811,P001,2023-08-02,1,21.37,North,PLACED
O100641,C02493,P004,2023-02-25,1,14.78,West,RETURNED
O100642,C02924,P003,2023-10-14,1,9.37,Central,SHIPPED
O100643,C01206,P005,2023-10-20,1,49.61,North,PLACED
O100644,C02215,P004,2023-06-24,1,15.95,Central,SHIPPED
O100645,C00091,P002,2023-12-13,1,27.8,Central,PLACED
O100646,C00714,P001,2023-05-08,1,19.06,Central,PLACED
O100647,C01882,P003,2023-11-21,1,9.33,West,PLACED
O100648,C00039,P001,2023-10-19,1,20.76,North,PLACED
O100649,C00173,P004,2023-10-15,1,13.54,West,SHIPPED
O100650,C00653,P004,2023-08-14,1,14.23,North,PLACED
O100651,C00754,P004,2023-03-05,1,14.84,West,PLACED
O100652,C01244,P001,2023-02-17,5,21.39,North,PLACED
O100653,C01082,P003,2023-07-21,1,9.27,Central,PLACED
O100654,C01684,P002,2023-12-03,1,28.77,North,RETURNED
O100655,C02524,P002,2023-03-01,1,28.78,East,PLACED
O100656,C00456,P005,2023-09-14,1,45.59,Central,PLACED
O100657,C00829,P005,2023-03-06,1,52.16,East,PLACED
O100658,C00895,P004,2023-08-27,1,14.68,Central,PLACED
O100659,C01385,P005,2023-10-16,1,50.26,East,PLACED
O100660,C01959,P004,2023-02-07,1,14.97,Central,PLACED
O100661,C02435,P005,2023-01-25,1,49.82,West,PLACED
O100662,C01997,P001,2023-02-28,1,19.91,North,PLACED
O100663,C02396,P005,2023-12-23,1,50.73,South,SHIPPED
O100664,C00190,P004,2023-10-24,1,14.42,West,PLACED
O100665,C00505,P002,2023-06-07,1,29.51,West,PLACED
O100666,C01215,P003,2023-02-26,1,9.78,West,PLACED
O100667,C01532,P004,2023-02-17,3,14.46,West,PLACED
O100668,C00824,P001,2023-11-24,1,20.21,East,PLACED
O100669,C00929,P004,2023-02-25,1,15.31,East,PLACED
O100670,C00934,P003,2023-03-06,1,9.61,East,PLACED
O100671,C01141,P002,2023-09-25,1,31.3,West,PLACED
O100672,C00134,P001,2023-03-10,1,19.59,North,PLACED
O100673,C02106,P001,2023-08-04,3,19.89,North,PLACED
O100674,C00685,P004,2023-03-30,1,15.12,North,SHIPPED
O100675,C02720,P003,2023-10-08,1,9.67,South,PLACED
O100676,C02221,P005,2023-09-14,3,51.08,North,PLACED
O100677,C01853,P005,2023-06-09,1,53.96,Central,SHIPPED
O100678,C00815,P005,2023-08-22,1,48.0,East,PLACED
O100679,C01173,P001,2023-05-11,2,20.03,West,CANCELLED
O100680,C00080,P003,2023-02-18,1,10.5,West,SHIPPED
O100681,C02934,P001,2023-05-27,1,21.95,East,RETURNED
O100682,C00203,P005,2023-11-12,3,51.85,East,PLACED
O100683,C02812,P003,2023-01-02,1,9.54,North,PLACED
O100684,C01253,P005,2023-11-25,1,48.43,Central,SHIPPED
O100685,C01700,P002,2023-05-25,1,31.57,South,PLACED
O100686,C01251,P004,2023-03-02,1,13.27,South,PLACED
O100687,C01683,P001,2023-09-30,2,18.87,East,PLACED
O100688,C01556,P005,2023-02-18,1,53.54,East,PLACED
O100689,C02095,P001,2023-11-28,1,18.07,East,PLACED
O100690,C01257,P005,2023-05-11,1,48.73,South,PLACED
O100691,C01550,P004,2023-02-12,3,14.47,Central,PLACED
O100692,C01167,P005,2023-02-26,1,50.85,Central,SHIPPED
O100693,C01397,P005,2023-02-19,5,51.18,North,PLACED
O100694,C02704,P005,2023-06-27,1,47.03,East,SHIPPED
O100695,C00471,P001,2023-10-20,1,20.2,South,PLACED
O100696,C01036,P003,2023-02-15,1,10.42,East,RETURNED
O100697,C01354,P003,2023-06-19,1,9.53,East,PLACED
O100698,C02784,P001,2023-09-28,3,19.55,South,SHIPPED
O100699,C02832,P002,2023-12-02,3,31.7,Central,PLACED
O100700,C00968,P004,2023-05-19,1,15.44,North,PLACED
O100701,C00358,P002,2023-09-04,1,30.26,North,PLACED
O100702,C00668,P001,2023-05-28,1,20.2,Central,SHIPPED
O100703,C00373,P002,2023-08-18,1,28.89,West,PLACED
O100704,C01032,P004,2023-10-07,1,15.63,West,PLACED
O100705,C01146,P003,2023-05-05,1,9.9,South,PLACED
O100706,C01372,P003,2023-07-11,2,9.96,East,SHIPPED
O100707,C02724,P003,2023-03-21,1,9.41,Central,RETURNED
O100708,C00090,P005,2023-04-04,2,50.3,North,PLACED
O100709,C02746,P001,2023-08-14,1,21.07,South,PLACED
O100710,C00540,P002,2023-03-06,1,30.13,Central,PLACED
O100711,C02780,P001,2023-03-29,1,18.79,North,PLACED
O100712,C00869,P003,2023-03-29,1,10.23,West,PLACED
O100713,C00041,P004,2023-07-20,2,14.25,West,SHIPPED
O100714,C00740,P005,2023-08-02,1,51.33,West,PLACED
O100715,C01947,P004,2023-07-23,1,16.33,East,PLACED
O100716,C02550,P002,2023-03-30,1,30.97,Central,PLACED
O100717,C01225,P001,2023-03-02,1,19.81,East,RETURNED
O100718,C00929,P004,2023-09-28,2,15.55,North,PLACED
O100719,C02037,P003,2023-04-04,1,9.5,Central,SHIPPED
O100720,C02509,P004,2023-11-03,1,15.32,Central,PLACED
O100721,C02780,P003,2023-01-27,5,9.5,North,PLACED
O100722,C02800,P002,2023-08-02,1,28.28,West,PLACED
O100723,C00925,P005,2023-03-15,1,52.72,North,RETURNED
O100724,C02957,P001,2023-03-02,1,19.27,South,PLACED
O100725,C01582,P003,2023-07-05,1,8.99,South,SHIPPED
O100726,C00390,P002,2023-01-31,5,30.18,East,RETURNED
O100727,C01618,P003,2023-08-07,1,9.38,East,PLACED
O100728,C02931,P001,2023-01-12,3,19.2,North,PLACED
O100729,C00256,P004,2023-10-29,1,15.34,West,PLACED
O100730,C00709,P002,2023-02-01,1,33.02,South,PLACED
O100731,C01839,P004,2023-06-09,1,15.54,Central,PLACED
O100732,C01945,P002,2023-08-25,2,28.1,Central,PLACED
O100733,C02498,P005,2023-08-15,2,51.58,East,PLACED
O100734,C00010,P001,2023-06-30,1,19.13,West,SHIPPED
O100735,C02872,P001,2023-11-13,1,19.28,West,SHIPPED
O100736,C00798,P001,2023-02-15,2,19.83,West,PLACED
O100737,C00877,P001,2023-12-07,1,18.67,East,SHIPPED
O100738,C01029,P005,2023-03-21,1,48.5,West,PLACED
O100739,C01016,P005,2023-05-15,2,49.07,West,PLACED
O100740,C01825,P004,2023-09-17,1,15.49,East,SHIPPED
O100741,C00374,P001,2023-11-04,1,20.28,West,PLACED
O100742,C02194,P001,2023-09-04,1,21.01,East,PLACED
O100743,C00224,P002,2023-06-08,1,30.34,Central,PLACED
O100744,C01263,P004,2023-07-22,1,13.89,East,PLACED
O100745,C02225,P001,2023-04-22,1,20.67,West,PLACED
O100746,C01803,P001,2023-10-19,1,20.43,South,PLACED
O100747,C00853,P004,2023-11-06,1,14.78,Central,PLACED
O100748,C00063,P004,2023-04-29,1,15.47,Central,PLACED
O100749,C01241,P001,2023-01-17,1,20.0,West,PLACED
O100750,C02875,P003,2023-11-27,1,9.04,East,RETURNED
O100751,C02843,P002,2023-08-15,1,28.77,East,PLACED
O100752,C00689,P002,2023-12-27,3,27.57,North,SHIPPED
O100753,C01485,P005,2023-04-27,1,52.61,North,PLACED
O100754,C01634,P005,2023-02-12,1,52.16,Central,RETURNED
O100755,C02153,P002,2023-04-25,2,30.47,East,PLACED
O100756,C00511,P003,2023-10-10,1,9.44,South,SHIPPED
O100757,C00385,P002,2023-02-06,1,29.36,North,PLACED
O100758,C00405,P002,2023-10-29,1,32.28,East,PLACED
O100759,C02871,P002,2023-04-23,1,29.03,South,PLACED
O100760,C00518,P005,2023-02-04,1,52.81,South,PLACED
O100761,C00476,P001,2023-05-12,1,19.17,South,PLACED
O100762,C02001,P004,2023-12-02,1,13.89,West,PLACED
O100763,C02757,P005,2023-12-02,1,54.38,Central,PLACED
O100764,C01669,P004,2023-08-16,2,14.62,Central,PLACED
O100765,C01894,P005,2023-05-27,3,52.58,East,PLACED
O100766,C02819,P003,2023-05-02,1,10.01,South,SHIPPED
O100767,C01461,P004,2023-03-22,1,14.36,North,PLACED
O100768,C02725,P004,2023-06-22,3,15.73,West,PLACED
O100769,C00714,P003,2023-06-03,1,10.53,East,SHIPPED
O100770,C00083,P005,2023-05-30,5,51.63,North,PLACED
O100771,C01169,P003,2023-02-27,2,10.46,Central,SHIPPED
O100772,C02505,P001,2023-03-04,1,20.28,East,PLACED
O100773,C01902,P004,2023-06-05,1,14.84,West,PLACED
O100774,C02049,P001,2023-12-22,1,21.12,North,PLACED
O100775,C00051,P003,2023-11-18,1,9.46,East,PLACED
O100776,C00685,P001,2023-06-17,2,19.63,North,PLACED
O100777,C00717,P005,2023-06-15,1,49.35,Central,SHIPPED
O100778,C01470,P005,2023-03-26,2,48.83,West,PLACED
O100779,C00449,P004,2023-05-17,1,15.64,Central,PLACED
O100780,C00881,P005,2023-07-08,1,49.19,North,RETURNED
O100781,C00488,P004,2023-01-02,1,14.99,Central,PLACED
O100782,C01824,P002,2023-04-16,1,29.96,East,SHIPPED
O100783,C02082,P005,2023-12-30,1,50.19,West,SHIPPED
O100784,C02143,P005,2023-03-13,1,51.91,South,PLACED
O100785,C01575,P001,2023-05-06,1,20.09,West,PLACED
O100786,C02202,P001,2023-06-19,2,19.35,East,PLACED
O100787,C00250,P001,2023-07-24,1,21.29,Central,PLACED
O100788,C00674,P002,2023-11-09,1,32.45,North,PLACED
O100789,C00438,P002,2023-12-03,1,29.66,West,PLACED
O100790,C02166,P004,2023-07-14,1,15.74,Central,PLACED
O100791,C00771,P005,2023-06-07,1,50.03,Central,CANCELLED
O100792,C00268,P002,2023-05-21,1,29.27,East,SHIPPED
O100793,C01985,P003,2023-10-02,2,9.85,East,PLACED
O100794,C01078,P004,2023-01-07,1,15.69,West,PLACED
O100795,C00236,P003,2023-02-23,1,9.84,Central,PLACED
O100796,C00389,P001,2023-04-14,1,20.54,East,PLACED
O100797,C00763,P001,2023-12-08,1,19.84,East,PLACED
O100798,C01849,P001,2023-12-04,1,19.85,Central,PLACED
O100799,C02449,P004,2023-03-02,1,15.16,East,PLACED
O100800,C00624,P003,2023-03-28,1,10.85,Central,PLACED
O100801,C02815,P002,2023-09-15,1,30.25,East,PLACED
O100802,C02967,P001,2023-06-27,1,18.95,Central,SHIPPED
O100803,C01253,P002,2023-08-30,1,30.38,East,PLACED
O100804,C02901,P003,2023-07-22,1,9.9,West,PLACED
O100805,C00578,P002,2023-01-31,1,31.23,Central,PLACED
O100806,C02123,P001,2023-10-16,1,20.74,East,PLACED
O100807,C00435,P005,2023-03-21,1,48.99,West,PLACED
O100808,C02151,P003,2023-01-11,1,9.76,South,PLACED
O100809,C00764,P005,2023-09-11,1,48.43,North,PLACED
O100810,C02786,P004,2023-10-14,1,15.27,Central,SHIPPED
O100811,C02854,P003,2023-06-25,1,10.05,North,SHIPPED
O100812,C01330,P003,2023-05-06,3,8.68,East,PLACED
O100813,C02146,P002,2023-02-16,2,29.96,South,PLACED
O100814,C02846,P003,2023-07-25,1,10.59,West,PLACED
O100815,C01359,P002,2023-04-17,1,30.18,South,SHIPPED
O100816,C02907,P002,2023-10-02,1,31.33,South,CANCELLED
O100817,C02483,P001,2023-12-03,1,22.39,East,CANCELLED
O100818,C00447,P001,2023-05-03,1,19.53,Central,PLACED
O100819,C02018,P005,2023-05-14,2,49.48,Central,PLACED
O100820,C01332,P001,2023-04-17,1,19.9,East,PLACED
O100821,C00249,P005,2023-11-01,1,48.13,South,SHIPPED
O100822,C00166,P005,2023-11-25,1,50.11,West,SHIPPED
O100823,C01359,P002,2023-02-19,1,33.68,South,CANCELLED
O100824,C01020,P002,2023-12-03,1,29.08,Central,PLACED
O100825,C00542,P002,2023-04-05,1,29.44,West,PLACED
O100826,C00759,P001,2023-09-25,1,20.88,West,SHIPPED
O100827,C02129,P003,2023-01-23,1,9.78,South,PLACED
O100828,C02181,P004,2023-02-23,2,14.55,Central,PLACED
O100829,C00797,P003,2023-09-11,1,10.72,West,PLACED
O100830,C02948,P002,2023-08-23,1,30.38,Central,SHIPPED
O100831,C00138,P002,2023-02-28,1,31.72,East,CANCELLED
O100832,C02232,P004,2023-06-13,1,14.28,South,PLACED
O100833,C01354,P003,2023-09-16,1,10.52,Central,SHIPPED
O100834,C02833,P004,2023-11-10,1,13.88,West,PLACED
O100835,C01876,P003,2023-08-04,1,10.0,West,RETURNED
O100836,C00069,P005,2023-07-02,1,51.4,Central,PLACED
O100837,C02594,P004,2023-02-26,1,15.07,South,PLACED
O100838,C02101,P002,2023-05-25,1,29.26,Central,SHIPPED
O100839,C01474,P002,2023-03-31,1,26.65,East,PLACED
O100840,C00205,P001,2023-11-07,3,20.78,West,PLACED
O100841,C02174,P003,2023-02-14,1,10.03,Central,PLACED
O100842,C00043,P001,2023-09-14,1,19.84,Central,PLACED
O100843,C01907,P001,2023-01-21,1,18.51,East,PLACED
O100844,C02159,P001,2023-01-21,1,19.67,South,PLACED
O100845,C00761,P003,2023-02-21,1,9.21,West,PLACED
O100846,C02896,P005,2023-12-04,1,51.18,South,PLACED
O100847,C02143,P004,2023-06-20,1,14.92,North,CANCELLED
O100848,C01995,P002,2023-03-08,3,31.72,West,SHIPPED
O100849,C01936,P003,2023-04-23,1,10.24,North,PLACED
O100850,C00900,P004,2023-10-27,5,13.21,North,PLACED
O100851,C00360,P004,2023-06-09,1,14.52,Central,PLACED
O100852,C02948,P003,2023-09-23,1,10.59,South,PLACED
O100853,C01720,P004,2023-11-16,1,15.06,North,PLACED
O100854,C00281,P003,2023-08-20,1,10.19,South,CANCELLED
O100855,C01888,P001,2023-11-21,1,19.24,East,PLACED
O100856,C00667,P001,2023-03-09,1,19.99,East,PLACED
O100857,C00093,P002,2023-01-28,2,29.78,South,PLACED
O100858,C00672,P001,2023-04-26,1,18.8,East,SHIPPED
O100859,C01970,P004,2023-02-20,3,14.86,South,PLACED
