order_id,customer_id,product_category,product_price,quantity,total_amount,payment_type,order_date,region
O000337,C01369,Clothing,252.93,3,758.79,Card,2023-03-22 04:00:00,North
O000338,C01986,Home,101.11,4,404.44,Card,2024-09-16 12:00:00,West
O000339,C01534,Electronics,241.15,2,482.3,UPI,2023-06-13 16:00:00,West
O000340,C00146,Clothing,433.88,4,1735.52,Card,2023-07-23 17:00:00,North
O000341,C01171,Clothing,15.79,2,31.58,UPI,2023-04-26 12:00:00,East
O000342,C00863,Beauty,341.38,3,1024.14,Wallet,2023-02-08 06:00:00,West
O000343,C01734,Beauty,276.24,2,552.48,Card,2024-09-28 11:00:00,South
O000344,C01843,Books,88.93,2,177.86,Card,2023-08-05 11:00:00,South
O000345,C00488,Electronics,409.65,2,819.3,Wallet,2024-10-25 11:00:00,South
O000346,C00928,Electronics,187.6,5,938.0,UPI,2023-07-22 07:00:00,North
O000347,C01959,Clothing,150.43,5,752.15,Card,2024-06-30 09:00:00,East
O000348,C01663,Clothing,414.92,3,1244.76,Card,2024-11-01 08:00:00,South
O000349,C00550,Sports,321.07,4,1284.28,UPI,2024-09-24 11:00:00,South
O000350,C00337,Home,449.64,2,899.28,UPI,2024-11-25 01:00:00,North
O000351,C00871,Books,316.79,5,1583.95,UPI,2023-04-08 17:00:00,East
O000352,C00640,Books,371.7,4,1486.8,UPI,2024-03-14 16:00:00,East
O000353,C01802,Clothing,419.04,2,838.08,UPI,2023-06-06 13:00:00,East
O000354,C01976,Home,32.1,4,128.4,Card,2023-08-26 02:00:00,West
O000355,C00472,Clothing,389.14,1,389.14,UPI,2023-07-19 16:00:00,North
O000356,C01969,Electronics,308.78,2,617.56,Cash,2024-08-28 06:00:00,East
O000357,C00150,Home,39.41,4,157.64,Card,2023-05-01 08:00:00,East
O000358,C01438,Electronics,256.75,2,513.5,UPI,2024-08-05 22:00:00,North
O000359,C01321,Clothing,45.82,2,91.64,Card,2024-01-02 04:00:00,North
O000360,C01634,Clothing,369.29,1,369.29,Card,2024-10-02 21:00:00,South
O000361,C00262,Home,275.52,4,1102.08,Cash,2024-10-07 10:00:00,West
O000362,C01787,Home,477.02,3,1431.06,Card,2024-11-04 07:00:00,East
O000363,C00143,Clothing,95.65,5,478.25,Card,2023-06-10 04:00:00,East
O000364,C00345,Books,304.99,2,609.98,Card,2024-01-12 03:00:00,North
O000365,C00623,Clothing,109.73,2,219.46,Card,2023-09-24 02:00:00,West
O000366,C01016,Clothing,308.96,2,617.92,UPI,2023-07-18 21:00:00,South
O000367,C01595,Home,362.71,2,725.42,Card,2024-01-18 15:00:00,East
O000368,C00880,Home,362.54,5,1812.7,Card,2024-10-26 08:00:00,West
O000369,C00001,Beauty,408.46,3,1225.38,Card,2023-07-24 19:00:00,North
O000370,C00896,Electronics,427.51,1,427.51,UPI,2024-08-20 15:00:00,East
O000371,C01327,Home,43.25,3,129.75,UPI,2023-08-20 15:00:00,North
O000372,C00253,Home,174.92,5,874.6,UPI,2023-03-10 01:00:00,North
O000373,C01675,Beauty,345.13,4,1380.52,UPI,2023-07-15 01:00:00,East
O000374,C00452,Electronics,251.8,1,251.8,Card,2024-10-22 23:00:00,North
O000375,C01060,Home,99.38,1,99.38,UPI,2023-04-25 10:00:00,South
O000376,C01183,Sports,278.59,4,1114.36,Card,2023-05-17 21:00:00,North
O000377,C01014,Clothing,206.68,2,413.36,Card,2023-05-16 10:00:00,South
O000378,C00008,Sports,198.07,5,990.35,UPI,2024-08-20 03:00:00,North
O000379,C01256,Clothing,405.83,4,1623.32,Card,2023-11-30 05:00:00,East
O000380,C01122,Sports,206.76,3,620.28,Card,2023-04-21 12:00:00,North
O000381,C01682,Books,18.09,3,54.27,Card,2024-07-14 06:00:00,West
O000382,C00815,Sports,33.74,4,134.96,UPI,2023-10-01 19:00:00,East
O000383,C00207,Home,428.84,5,2144.2,Card,2024-10-07 13:00:00,South
O000384,C01154,Sports,480.5,1,480.5,Cash,2024-03-22 18:00:00,West
O000385,C00403,Electronics,345.76,1,345.76,Card,2023-07-25 05:00:00,North
O000386,C00151,Electronics,185.36,2,370.72,UPI,2023-03-15 12:00:00,North
O000387,C00053,Sports,469.61,5,2348.05,Wallet,2023-08-21 13:00:00,North
O000388,C01143,Clothing,333.09,3,999.27,UPI,2023-02-01 20:00:00,South
O000389,C01696,Electronics,422.95,3,1268.85,UPI,2023-06-26 23:00:00,West
O000390,C01943,Sports,384.1,2,768.2,UPI,2024-06-06 07:00:00,North
O000391,C00627,Clothing,192.67,3,578.01,Card,2024-11-05 08:00:00,West
O000392,C00586,Clothing,241.96,2,483.92,Wallet,2024-08-26 20:00:00,East
O000393,C01648,Sports,97.14,2,194.28,Card,2023-12-20 15:00:00,North
O000394,C01991,Electronics,149.55,4,598.2,Wallet,2024-08-15 08:00:00,West
O000395,C01443,Beauty,390.17,1,390.17,UPI,2023-09-30 15:00:00,West
O000396,C01445,Books,447.52,5,2237.6,Wallet,2024-08-20 20:00:00,West
O000397,C00103,Home,363.61,5,1818.05,Card,2023-07-08 21:00:00,South
O000398,C01875,Electronics,235.26,1,235.26,Wallet,2023-03-01 06:00:00,North
O000399,C00253,Home,47.82,5,239.1,Card,2024-03-01 11:00:00,South
O000400,C01250,Books,33.19,3,99.57,UPI,2024-09-05 23:00:00,East
O000401,C01135,Home,190.29,3,570.87,Card,2024-03-18 05:00:00,South
O000402,C00509,Electronics,234.59,5,1172.95,UPI,2024-07-07 19:00:00,East
O000403,C01496,Home,306.51,4,1226.04,UPI,2024-05-09 14:00:00,East
O000404,C00098,Books,8.21,5,41.05,Card,2023-12-31 14:00:00,North
O000405,C00152,Sports,494.91,2,989.82,UPI,2024-12-29 19:00:00,South
O000406,C01884,Home,185.15,2,370.3,Card,2024-06-16 02:00:00,West
O000407,C00913,Sports,424.81,1,424.81,UPI,2024-04-26 15:00:00,North
O000408,C01919,Sports,269.81,3,809.43,UPI,2023-09-10 12:00:00,South
O000409,C00877,Electronics,69.57,4,278.28,Card,2024-11-18 01:00:00,North
O000410,C00337,Home,399.79,5,1998.95,UPI,2023-06-03 06:00:00,South
O000411,C01729,Electronics,356.36,2,712.72,UPI,2024-07-17 08:00:00,South
O000412,C00821,Clothing,266.08,3,798.24,Card,2024-02-17 10:00:00,North
O000413,C01186,Clothing,259.7,3,779.1,Cash,2023-12-05 23:00:00,North
O000414,C01743,Sports,48.3,4,193.2,UPI,2024-12-16 14:00:00,East
O000415,C00956,Electronics,329.65,4,1318.6,Card,2024-11-04 22:00:00,South
O000416,C01704,Home,456.07,4,1824.28,Card,2024-01-11 03:00:00,North
O000417,C00160,Home,51.16,4,204.64,UPI,2024-09-10 13:00:00,West
O000418,C01603,Electronics,135.44,2,270.88,Card,2023-07-05 05:00:00,East
O000419,C00800,Electronics,451.64,4,1806.56,Card,2024-08-02 06:00:00,North
O000420,C00397,Electronics,145.75,3,437.25,Card,2023-10-03 09:00:00,West
O000421,C01300,Books,328.7,3,986.1,UPI,2023-03-22 12:00:00,North
O000422,C00815,Sports,269.73,5,1348.65,UPI,2023-04-22 15:00:00,North
O000423,C01939,Sports,300.18,3,900.54,Card,2024-01-24 04:00:00,West
O000424,C01527,Electronics,210.82,3,632.46,UPI,2023-02-28 00:00:00,North
O000425,C01919,Home,153.5,2,307.0,Cash,2023-03-12 03:00:00,West
O000426,C01415,Books,29.02,3,87.06,Cash,2024-05-06 09:00:00,West
O000427,C01158,Books,373.42,1,373.42,Wallet,2024-06-27 20:00:00,South
O000428,C01218,Home,374.32,3,1122.96,Wallet,2024-01-31 00:00:00,North
O000429,C00400,Electronics,337.01,5,1685.05,Card,2023-04-04 17:00:00,North
O000430,C00639,Electronics,323.6,5,1618.0,Card,2024-01-24 21:00:00,North
O000431,C01056,Electronics,125.64,4,502.56,Card,2024-07-13 18:00:00,West
O000432,C00687,Clothing,16.06,2,32.12,UPI,2024-12-27 08:00:00,South
O000433,C00459,Electronics,405.31,5,2026.55,Wallet,2024-03-18 00:00:00,North
O000434,C00954,Clothing,248.11,1,248.11,Card,2024-06-12 00:00:00,East
O000435,C01906,Clothing,156.88,1,156.88,Card,2023-10-28 14:00:00,North
O000436,C00469,Beauty,55.46,4,221.84,UPI,2024-03-16 23:00:00,North
O000437,C01398,Home,36.05,2,72.1,Card,2024-04-27 16:00:00,North
O000438,C01045,Books,177.69,2,355.38,Card,2023-06-25 02:00:00,East
O000439,C00749,Home,403.34,3,1210.02,Card,2023-08-01 00:00:00,North
O000440,C01693,Electronics,459.77,1,459.77,Cash,2023-01-19 14:00:00,South
O000441,C00037,Home,448.89,1,448.89,Card,2023-04-15 13:00:00,North
O000442,C00229,Clothing,460.4,1,460.4,UPI,2024-04-23 07:00:00,East
O000443,C01388,Home,454.32,1,454.32,Card,2024-04-05 05:00:00,South
O000444,C00562,Clothing,265.98,5,1329.9,UPI,2023-11-11 13:00:00,North
O000445,C00437,Beauty,113.61,2,227.22,Card,2023-02-14 16:00:00,South
O000446,C01799,Clothing,400.03,3,1200.09,Card,2024-05-10 00:00:00,East
O000447,C01306,Clothing,110.79,5,553.95,Card,2024-05-06 05:00:00,North
O000448,C00026,Beauty,137.27,2,274.54,Card,2024-06-10 02:00:00,East
O000449,C00225,Electronics,120.46,4,481.84,UPI,2023-10-12 23:00:00,South
O000450,C01300,Home,259.92,1,259.92,Card,2024-12-29 04:00:00,East
O000451,C00797,Home,164.3,3,492.9,Wallet,2023-01-25 17:00:00,East
O000452,C01632,Books,81.31,2,162.62,Card,2024-03-24 00:00:00,West
O000453,C00283,Beauty,229.32,4,917.28,Card,2024-07-07 12:00:00,South
O000454,C00878,Beauty,437.58,1,437.58,Wallet,2023-01-12 12:00:00,North
O000455,C00959,Electronics,287.42,4,1149.68,Card,2023-12-11 18:00:00,West
O000456,C01504,Books,439.78,4,1759.12,Card,2023-05-21 23:00:00,East
O000457,C00452,Home,101.96,5,509.8,Card,2024-08-24 13:00:00,West
O000458,C01019,Home,87.65,4,350.6,Wallet,2024-07-18 01:00:00,North
O000459,C01852,Electronics,289.91,5,1449.55,Wallet,2023-11-11 17:00:00,East
O000460,C00815,Home,234.35,5,1171.75,Card,2023-01-20 11:00:00,South
O000461,C00658,Beauty,331.79,4,1327.16,UPI,2024-09-22 14:00:00,East
O000462,C01539,Beauty,398.34,2,796.68,UPI,2023-08-08 04:00:00,West
O000463,C00546,Clothing,376.9,4,1507.6,Cash,2023-02-11 13:00:00,South
O000464,C01215,Electronics,471.42,4,1885.68,Card,2023-04-10 03:00:00,East
O000465,C01072,Clothing,202.14,2,404.28,Wallet,2023-07-30 08:00:00,South
O000466,C01535,Books,107.16,1,107.16,Card,2024-01-31 04:00:00,North
O000467,C00016,Home,277.7,3,833.1,Card,2023-06-20 15:00:00,South
O000468,C01195,Sports,59.82,1,59.82,Card,2024-02-03 07:00:00,North
O000469,C01243,Electronics,147.98,4,591.92,UPI,2024-05-20 06:00:00,North
O000470,C00157,Clothing,107.9,1,107.9,UPI,2023-01-04 21:00:00,North
O000471,C00476,Sports,201.3,3,603.9,UPI,2024-01-15 18:00:00,South
O000472,C01069,Beauty,60.05,1,60.05,UPI,2024-04-17 05:00:00,South
O000473,C01396,Home,20.76,3,62.28,UPI,2023-10-31 21:00:00,East
O000474,C00517,Clothing,330.11,1,330.11,UPI,2024-07-16 11:00:00,South
O000475,C00098,Sports,307.07,5,1535.35,Card,2023-02-18 06:00:00,South
O000476,C01915,Electronics,355.64,4,1422.56,Card,2024-04-20 12:00:00,North
O000477,C01768,Beauty,331.89,3,995.67,Card,2023-08-06 13:00:00,West
O000478,C01060,Clothing,61.58,4,246.32,Card,2023-01-15 21:00:00,North
O000479,C00279,Sports,149.08,5,745.4,UPI,2023-12-14 05:00:00,West
O000480,C01372,Clothing,69.12,1,69.12,UPI,2024-02-21 02:00:00,South
O000481,C00496,Home,422.27,4,1689.08,UPI,2023-04-03 10:00:00,North
O000482,C00301,Home,374.72,1,374.72,Card,2023-11-26 10:00:00,South
O000483,C00180,Home,104.76,1,104.76,UPI,2024-03-03 03:00:00,North
O000484,C00606,Clothing,173.95,4,695.8,Card,2024-01-22 06:00:00,North
O000485,C01122,Clothing,483.47,3,1450.41,Cash,2023-09-11 02:00:00,South
O000486,C00699,Electronics,299.11,3,897.33,Card,2023-02-06 21:00:00,East
O000487,C00992,Home,401.57,4,1606.28,UPI,2024-06-09 12:00:00,North
O000488,C01139,Electronics,135.97,3,407.91,UPI,2024-02-28 04:00:00,East
O000489,C00190,Sports,108.98,2,217.96,Cash,2024-05-18 14:00:00,West
O000490,C00252,Books,393.04,1,393.04,Card,2023-08-31 10:00:00,East
O000491,C00980,Books,344.51,4,1378.04,Card,2024-11-06 02:00:00,North
O000492,C00927,Clothing,342.08,5,1710.4,Card,2023-03-13 20:00:00,North
O000493,C01184,Sports,278.55,4,1114.2,Card,2024-11-20 19:00:00,North
O000494,C01279,Electronics,283.97,4,1135.88,UPI,2024-07-24 21:00:00,East
O000495,C01346,Home,369.17,1,369.17,Cash,2023-07-14 20:00:00,East
O000496,C00127,Books,138.65,5,693.25,Card,2024-11-17 03:00:00,South
O000497,C00017,Electronics,179.62,1,179.62,UPI,2024-01-26 03:00:00,North
O000498,C01816,Clothing,436.46,3,1309.38,Wallet,2024-09-21 05:00:00,North
O000499,C01758,Books,157.89,4,631.56,Card,2024-08-11 14:00:00,West
O000500,C00565,Books,275.42,1,275.42,Card,2024-01-16 15:00:00,South
O000501,C00569,Electronics,352.81,2,705.62,Wallet,2023-07-21 04:00:00,West
O000502,C01346,Sports,499.96,4,1999.84,Cash,2024-09-20 09:00:00,West
O000503,C01895,Electronics,220.47,3,661.41,UPI,2023-10-06 07:00:00,West
O000504,C00685,Electronics,216.91,1,216.91,Card,2024-09-02 23:00:00,North
O000505,C01815,Beauty,422.08,1,422.08,Card,2023-03-15 08:00:00,North
O000506,C00625,Books,403.72,2,807.44,UPI,2023-08-17 19:00:00,North
O000507,C01311,Home,366.88,3,1100.64,Card,2023-03-24 14:00:00,West
O000508,C01966,Electronics,234.3,2,468.6,Card,2024-05-18 17:00:00,South
O000509,C00853,Books,165.35,4,661.4,UPI,2023-10-01 01:00:00,East
O000510,C01686,Clothing,306.32,5,1531.6,UPI,2023-10-14 00:00:00,West
O000511,C00961,Clothing,438.73,1,438.73,Wallet,2023-01-15 20:00:00,West
O000512,C01662,Sports,442.47,2,884.94,Card,2024-04-18 02:00:00,East
O000513,C00154,Electronics,58.71,1,58.71,Card,2023-07-26 07:00:00,North
O000514,C00489,Home,217.03,1,217.03,Wallet,2024-03-29 21:00:00,North
O000515,C01409,Sports,235.04,2,470.08,UPI,2024-07-25 05:00:00,South
O000516,C00784,Electronics,488.92,1,488.92,Wallet,2023-04-07 07:00:00,West
O000517,C01127,Electronics,340.61,3,1021.83,Cash,2024-04-02 00:00:00,West
O000518,C01952,Electronics,206.59,3,619.77,Wallet,2023-10-14 20:00:00,North
O000519,C01416,Electronics,17.9,5,89.5,UPI,2024-04-25 02:00:00,North
O000520,C01834,Sports,284.87,3,854.61,Card,2023-01-16 04:00:00,East
O000521,C00245,Books,52.56,2,105.12,UPI,2023-11-12 02:00:00,South
O000522,C01199,Electronics,418.05,3,1254.15,UPI,2024-05-27 08:00:00,North
O000523,C01062,Electronics,377.5,5,1887.5,Card,2023-05-19 19:00:00,South
O000524,C01500,Sports,232.95,4,931.8,UPI,2023-01-05 16:00:00,West
O000525,C01705,Books,217.46,4,869.84,Card,2024-05-14 06:00:00,West
O000526,C00758,Clothing,449.18,2,898.36,UPI,2024-03-22 10:00:00,East
O000527,C00537,Clothing,147.79,5,738.95,Card,2024-07-16 01:00:00,East
O000528,C01890,Sports,128.26,3,384.78,Card,2024-01-12 15:00:00,North
O000529,C01841,Clothing,469.9,5,2349.5,Wallet,2024-10-22 23:00:00,East
O000530,C00920,Electronics,405.58,1,405.58,Card,2024-02-15 21:00:00,North
O000531,C00407,Home,411.21,5,2056.05,UPI,2023-11-17 04:00:00,North
O000532,C00524,Home,101.62,3,304.86,Card,2024-08-28 00:00:00,North
O000533,C00827,Sports,75.93,2,151.86,Wallet,2023-12-06 15:00:00,South
O000534,C01529,Home,17.88,1,17.88,Wallet,2024-11-01 13:00:00,West
O000535,C00902,Home,122.34,5,611.7,Cash,2024-06-25 19:00:00,West
O000536,C01848,Electronics,388.22,4,1552.88,Wallet,2024-01-01 12:00:00,East
O000537,C00035,Clothing,123.82,3,371.46,UPI,2023-12-23 23:00:00,East
O000538,C00684,Electronics,365.91,2,731.82,Card,2024-09-17 14:00:00,North
O000539,C00019,Electronics,129.69,3,389.07,Card,2024-06-14 13:00:00,South
O000540,C00320,Home,200.67,5,1003.35,Card,2024-07-09 03:00:00,East
O000541,C01799,Books,491.67,2,983.34,UPI,2024-07-16 20:00:00,South
O000542,C00511,Beauty,126.18,4,504.72,UPI,2023-04-19 21:00:00,North
O000543,C00399,Home,191.3,1,191.3,Card,2024-12-03 20:00:00,East
O000544,C00653,Electronics,154.04,5,770.2,Card,2024-09-03 07:00:00,North
O000545,C00971,Electronics,59.26,2,118.52,Card,2024-07-22 08:00:00,North
O000546,C01906,Books,247.5,1,247.5,Card,2023-10-14 16:00:00,South
O000547,C00470,Sports,192.45,2,384.9,UPI,2024-06-24 04:00:00,North
O000548,C01166,Home,348.97,5,1744.85,UPI,2023-03-13 06:00:00,East
O000549,C01115,Home,409.71,2,819.42,UPI,2023-09-25 09:00:00,East
O000550,C01377,Home,274.4,4,1097.6,Card,2024-11-06 12:00:00,North
O000551,C00833,Books,20.94,2,41.88,Cash,2024-08-06 03:00:00,West
O000552,C01823,Electronics,311.37,5,1556.85,Card,2024-10-21 05:00:00,West
O000553,C00726,Home,32.42,2,64.84,Card,2024-11-23 06:00:00,North
O000554,C01982,Books,310.1,1,310.1,UPI,2023-05-13 18:00:00,East
O000555,C00853,Clothing,344.09,1,344.09,Card,2023-10-13 13:00:00,South
O000556,C00050,Home,102.89,3,308.67,Card,2023-04-17 18:00:00,East
O000557,C01688,Clothing,410.58,3,1231.74,Card,2023-01-05 15:00:00,West
O000558,C01721,Beauty,455.99,4,1823.96,UPI,2024-07-04 20:00:00,North
O000559,C00574,Electronics,407.48,1,407.48,Wallet,2023-09-04 03:00:00,East
O000560,C01213,Sports,156.03,3,468.09,UPI,2023-09-18 12:00:00,West
O000561,C01148,Electronics,295.39,2,590.78,UPI,2023-05-12 05:00:00,South
O000562,C00149,Home,457.83,4,1831.32,Card,2024-07-30 16:00:00,North
O000563,C00313,Electronics,163.73,5,818.65,Card,2024-02-19 18:00:00,North
O000564,C00569,Electronics,410.91,3,1232.73,Card,2023-03-13 16:00:00,North
O000565,C01365,Sports,9.69,3,29.07,Wallet,2024-09-09 07:00:00,North
O000566,C00304,Beauty,6.81,1,6.81,Card,2024-04-29 19:00:00,South
O000567,C01715,Electronics,381.06,4,1524.24,Cash,2023-01-22 17:00:00,North
O000568,C00681,Electronics,381.92,1,381.92,Card,2024-04-10 04:00:00,North
O000569,C00837,Home,395.54,1,395.54,UPI,2023-04-11 23:00:00,East
O000570,C01806,Sports,465.36,4,1861.44,Cash,2023-08-07 10:00:00,West
O000571,C01077,Beauty,63.36,2,126.72,Card,2023-10-08 11:00:00,West
O000572,C01002,Electronics,119.83,3,359.49,UPI,2024-12-10 02:00:00,North
O000573,C00443,Home,452.34,1,452.34,Card,2024-01-26 04:00:00,East
O000574,C00612,Electronics,92.73,3,278.19,Card,2024-07-08 16:00:00,West
O000575,C00992,Electronics,342.7,4,1370.8,Card,2023-01-16 06:00:00,West
O000576,C00263,Home,267.58,2,535.16,Wallet,2023-09-20 01:00:00,West
O000577,C01076,Sports,46.18,5,230.9,Card,2024-09-14 20:00:00,East
O000578,C01595,Home,146.21,2,292.42,Card,2023-06-07 15:00:00,North
O000579,C01003,Clothing,262.58,4,1050.32,Cash,2023-09-09 02:00:00,North
O000580,C01643,Clothing,426.91,2,853.82,Card,2024-04-06 12:00:00,South
O000581,C00004,Clothing,355.23,5,1776.15,Card,2023-06-16 04:00:00,North
O000582,C01126,Beauty,312.83,1,312.83,Cash,2024-06-21 18:00:00,West
O000583,C01219,Clothing,250.54,2,501.08,Card,2024-03-22 04:00:00,South
O000584,C00773,Clothing,152.85,4,611.4,Card,2024-06-07 00:00:00,West
O000585,C00876,Clothing,64.03,2,128.06,Wallet,2024-04-28 17:00:00,East
O000586,C00991,Sports,207.49,5,1037.45,Card,2023-03-17 03:00:00,South
O000587,C00883,Clothing,19.12,4,76.48,Card,2023-02-21 10:00:00,North
O000588,C01373,Beauty,109.47,2,218.94,Card,2024-07-08 08:00:00,North
O000589,C00046,Clothing,219.08,4,876.32,UPI,2023-10-30 02:00:00,East
O000590,C00866,Books,212.21,5,1061.05,Card,2024-12-15 09:00:00,West
O000591,C00822,Electronics,26.93,1,26.93,Card,2023-12-22 20:00:00,West
O000592,C00935,Home,296.58,5,1482.9,Card,2023-02-07 07:00:00,North
O000593,C01843,Beauty,277.09,1,277.09,Card,2024-10-26 07:00:00,North
O000594,C00655,Electronics,43.66,3,130.98,UPI,2024-09-26 21:00:00,North
O000595,C00268,Beauty,471.87,5,2359.35,Card,2024-02-27 15:00:00,North
O000596,C00369,Sports,54.19,1,54.19,UPI,2023-11-07 11:00:00,West
O000597,C00635,Beauty,428.14,3,1284.42,UPI,2023-01-14 18:00:00,North
O000598,C01129,Home,5.15,3,15.45,Card,2023-05-28 23:00:00,South
O000599,C01693,Clothing,441.73,3,1325.19,Card,2024-08-22 00:00:00,South
O000600,C01682,Electronics,14.76,4,59.04,Card,2024-08-18 11:00:00,South
O000601,C00656,Clothing,380.12,5,1900.6,Card,2024-08-02 15:00:00,East
O000602,C00119,Electronics,184.04,5,920.2,UPI,2024-12-22 02:00:00,South
O000603,C00830,Electronics,370.42,5,1852.1,UPI,2023-08-02 01:00:00,South
O000604,C01810,Electronics,203.86,5,1019.3,Card,2023-05-20 02:00:00,East
O000605,C01627,Clothing,40.1,4,160.4,UPI,2024-09-14 06:00:00,North
O000606,C01081,Home,384.92,5,1924.6,Cash,2024-09-16 21:00:00,East
O000607,C01974,Electronics,40.27,1,40.27,Card,2024-10-06 15:00:00,West
O000608,C01369,Electronics,461.45,3,1384.35,Card,2023-12-04 09:00:00,East
O000609,C00740,Home,30.23,4,120.92,UPI,2023-09-27 05:00:00,South
O000610,C01497,Electronics,242.27,4,969.08,Card,2023-12-10 06:00:00,East
O000611,C00116,Electronics,362.9,5,1814.5,UPI,2024-07-20 20:00:00,West
O000612,C01853,Electronics,199.66,3,598.98,Cash,2023-10-25 13:00:00,South
O000613,C00790,Beauty,112.53,1,112.53,Card,2024-03-18 15:00:00,East
O000614,C01150,Books,380.75,3,1142.25,Wallet,2024-05-24 05:00:00,South
O000615,C01416,Clothing,393.23,2,786.46,Card,2024-08-16 00:00:00,West
O000616,C01931,Home,461.73,3,1385.19,Card,2024-12-15 03:00:00,North
O000617,C01012,Sports,191.2,1,191.2,Card,2024-10-18 15:00:00,West
O000618,C01664,Home,255.59,1,255.59,Card,2023-04-03 16:00:00,East
O000619,C01081,Home,184.75,1,184.75,UPI,2024-05-30 20:00:00,South
O000620,C00633,Home,132.26,4,529.04,Card,2023-09-25 11:00:00,South
O000621,C00512,Clothing,376.76,4,1507.04,UPI,2023-01-23 05:00:00,South
O000622,C01774,Electronics,173.13,2,346.26,Card,2024-08-27 22:00:00,North
O000623,C00801,Sports,216.93,3,650.79,Card,2023-02-05 23:00:00,North
O000624,C01119,Books,204.82,5,1024.1,Card,2024-08-04 16:00:00,South
O000625,C01661,Sports,357.77,2,715.54,Card,2023-05-07 02:00:00,South
O000626,C01141,Books,459.31,5,2296.55,Card,2024-04-23 03:00:00,South
O000627,C00559,Beauty,335.04,5,1675.2,UPI,2024-07-04 14:00:00,North
O000628,C01624,Electronics,238.43,2,476.86,Card,2024-04-21 10:00:00,East
O000629,C00487,Home,390.71,3,1172.13,UPI,2024-12-29 09:00:00,North
O000630,C01260,Home,322.28,5,1611.4,Card,2024-11-24 04:00:00,North
O000631,C01908,Beauty,35.0,4,140.0,UPI,2024-04-09 08:00:00,North
O000632,C00896,Beauty,52.35,4,209.4,UPI,2023-01-19 01:00:00,South
O000633,C01295,Home,23.77,2,47.54,Card,2024-01-28 06:00:00,North
O000634,C01212,Electronics,231.12,5,1155.6,UPI,2023-01-04 11:00:00,North
O000635,C00703,Home,413.8,2,827.6,Card,2023-08-29 16:00:00,South
O000636,C01470,Electronics,159.98,4,639.92,Wallet,2023-05-07 21:00:00,North
O000637,C00580,Home,195.16,2,390.32,UPI,2023-11-14 20:00:00,South
O000638,C00789,Beauty,455.19,5,2275.95,UPI,2023-06-17 07:00:00,South
O000639,C00860,Clothing,419.27,5,2096.35,Wallet,2023-04-17 14:00:00,West
O000640,C00246,Home,334.2,4,1336.8,Wallet,2024-03-13 09:00:00,East
O000641,C01986,Clothing,137.07,1,137.07,UPI,2023-04-05 20:00:00,West
O000642,C01099,Clothing,62.94,1,62.94,Card,2023-07-03 01:00:00,South
O000643,C00153,Clothing,12.95,3,38.85,UPI,2024-12-04 16:00:00,East
O000644,C01679,Home,57.97,4,231.88,Card,2024-02-20 16:00:00,West
O000645,C01458,Beauty,149.84,3,449.52,UPI,2023-10-02 07:00:00,South
O000646,C00996,Beauty,278.14,4,1112.56,UPI,2024-02-13 08:00:00,East
O000647,C01109,Electronics,36.68,5,183.4,UPI,2024-12-22 20:00:00,South
